countyFIPS,County Name,State,StateFIPS,date,cumulative_cases,daily_cases,population,cases_per_100k,cases_per_100k_7day_avg
13161,County 13161,State,13,2020-10-22,2316,0.0,987984,0.0,0.6940540390474805
13161,County 13161,State,13,2020-10-23,2316,0.0,987984,0.0,0.6940540390474805
13161,County 13161,State,13,2020-10-24,2316,0.0,987984,0.0,0.6940540390474805
13161,County 13161,State,13,2020-10-25,2316,0.0,987984,0.0,0.6940540390474805
13161,County 13161,State,13,2020-10-26,2316,0.0,987984,0.0,0.6940540390474805
13161,County 13161,State,13,2020-10-27,2360,44.0,987984,4.453513417221331,0.6362162024601906
13161,County 13161,State,13,2020-10-28,2372,12.0,987984,1.2145945683330903,0.8097297122220607
13161,County 13161,State,13,2020-10-29,2414,42.0,987984,4.251080989165817,1.4170269963886057
13161,County 13161,State,13,2020-10-30,2414,0.0,987984,0.0,1.4170269963886057
13161,County 13161,State,13,2020-10-31,2444,30.0,987984,3.036486420832726,1.8508107707932808
13161,County 13161,State,13,2020-11-01,2444,0.0,987984,0.0,1.8508107707932808
13161,County 13161,State,13,2020-11-02,2444,0.0,987984,0.0,1.8508107707932808
13161,County 13161,State,13,2020-11-03,2463,19.0,987984,1.9231080665273932,1.4893242921227186
13161,County 13161,State,13,2020-11-04,2463,0.0,987984,0.0,1.3158107823608485
13161,County 13161,State,13,2020-11-05,2512,49.0,987984,4.959594487360119,1.4170269963886057
13161,County 13161,State,13,2020-11-06,2512,0.0,987984,0.0,1.4170269963886057
13161,County 13161,State,13,2020-11-07,2546,34.0,987984,3.4413512769437564,1.474864832975896
13161,County 13161,State,13,2020-11-08,2577,31.0,987984,3.1377026348604837,1.9231080665273936
13161,County 13161,State,13,2020-11-09,2577,0.0,987984,0.0,1.9231080665273936
13161,County 13161,State,13,2020-11-10,2627,50.0,987984,5.060810701387877,2.3713513000788913
13161,County 13161,State,13,2020-11-11,2627,0.0,987984,0.0,2.3713513000788913
13161,County 13161,State,13,2020-11-12,2627,0.0,987984,0.0,1.6628378018845882
13161,County 13161,State,13,2020-11-13,2639,12.0,987984,1.2145945683330903,1.8363513116464583
13161,County 13161,State,13,2020-11-14,2639,0.0,987984,0.0,1.3447297006544932
13161,County 13161,State,13,2020-11-15,2685,46.0,987984,4.655945845276847,1.5616215878568307
13161,County 13161,State,13,2020-11-16,2732,47.0,987984,4.757162059304604,2.2412161677574884
13161,County 13161,State,13,2020-11-17,2732,0.0,987984,0.0,1.5182432104163632
13161,County 13161,State,13,2020-11-18,2732,0.0,987984,0.0,1.5182432104163632
13161,County 13161,State,13,2020-11-19,2736,4.0,987984,0.4048648561110301,1.5760810470036533
13161,County 13161,State,13,2020-11-20,2736,0.0,987984,0.0,1.4025675372417832
13161,County 13161,State,13,2020-11-21,2736,0.0,987984,0.0,1.4025675372417832
13161,County 13161,State,13,2020-11-22,2736,0.0,987984,0.0,0.737432416487948
13161,County 13161,State,13,2020-11-23,2736,0.0,987984,0.0,0.05783783658729027
13161,County 13161,State,13,2020-11-24,2736,0.0,987984,0.0,0.05783783658729027
13161,County 13161,State,13,2020-11-25,2743,7.0,987984,0.7085134981943028,0.1590540506150478
13161,County 13161,State,13,2020-11-26,2743,0.0,987984,0.0,0.1012162140277578
13161,County 13161,State,13,2020-11-27,2743,0.0,987984,0.0,0.10121621402775781
13161,County 13161,State,13,2020-11-28,2743,0.0,987984,0.0,0.10121621402775781
13161,County 13161,State,13,2020-11-29,2743,0.0,987984,0.0,0.10121621402775781
13161,County 13161,State,13,2020-11-30,2772,29.0,987984,2.9352702068049683,0.5205405292856105
13161,County 13161,State,13,2020-12-01,2772,0.0,987984,0.0,0.5205405292856103
13161,County 13161,State,13,2020-12-02,2810,38.0,987984,3.8462161330547864,0.968783762837108
13161,County 13161,State,13,2020-12-03,2810,0.0,987984,0.0,0.968783762837108
13161,County 13161,State,13,2020-12-04,2810,0.0,987984,0.0,0.968783762837108
13161,County 13161,State,13,2020-12-05,2810,0.0,987984,0.0,0.968783762837108
13161,County 13161,State,13,2020-12-06,2810,0.0,987984,0.0,0.968783762837108
13161,County 13161,State,13,2020-12-07,2816,6.0,987984,0.6072972841665452,0.6362162024601904
13161,County 13161,State,13,2020-12-08,2816,0.0,987984,0.0,0.6362162024601904
13161,County 13161,State,13,2020-12-09,2816,0.0,987984,0.0,0.08675675488093527
13161,County 13161,State,13,2020-12-10,2816,0.0,987984,0.0,0.08675675488093527
13161,County 13161,State,13,2020-12-11,2821,5.0,987984,0.5060810701387877,0.1590540506150478
13161,County 13161,State,13,2020-12-12,2821,0.0,987984,0.0,0.1590540506150478
13161,County 13161,State,13,2020-12-13,2821,0.0,987984,0.0,0.1590540506150478
13161,County 13161,State,13,2020-12-14,2821,0.0,987984,0.0,0.07229729573411278
13161,County 13161,State,13,2020-12-15,2821,0.0,987984,0.0,0.07229729573411278
13161,County 13161,State,13,2020-12-16,2821,0.0,987984,0.0,0.07229729573411278
13161,County 13161,State,13,2020-12-17,2844,23.0,987984,2.3279729226384234,0.4048648561110304
13161,County 13161,State,13,2020-12-18,2870,26.0,987984,2.631621564721696,0.708513498194303
13161,County 13161,State,13,2020-12-19,2907,37.0,987984,3.744999919027029,1.2435134866267357
13161,County 13161,State,13,2020-12-20,2907,0.0,987984,0.0,1.2435134866267357
13161,County 13161,State,13,2020-12-21,2937,30.0,987984,3.036486420832726,1.677297261031411
13161,County 13161,State,13,2020-12-22,2970,33.0,987984,3.3401350629159983,2.1544594128765535
13161,County 13161,State,13,2020-12-23,2970,0.0,987984,0.0,2.1544594128765535
13161,County 13161,State,13,2020-12-24,3015,45.0,987984,4.5547296312490895,2.472567514106649
13161,County 13161,State,13,2020-12-25,3015,0.0,987984,0.0,2.0966215762892633
13161,County 13161,State,13,2020-12-26,3015,0.0,987984,0.0,1.561621587856831
13161,County 13161,State,13,2020-12-27,3015,0.0,987984,0.0,1.561621587856831
13161,County 13161,State,13,2020-12-28,3015,0.0,987984,0.0,1.1278378134521556
13161,County 13161,State,13,2020-12-29,3015,0.0,987984,0.0,0.6506756616070131
13161,County 13161,State,13,2020-12-30,3015,0.0,987984,0.0,0.6506756616070131
13161,County 13161,State,13,2020-12-31,3015,0.0,987984,0.0,0.0
13253,County 13253,State,13,2020-03-01,492,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-03-02,526,34.0,21927,155.0599717243581,77.52998586217905
13253,County 13253,State,13,2020-03-03,551,25.0,21927,114.01468509143979,89.69155227193262
13253,County 13253,State,13,2020-03-04,551,0.0,21927,0.0,67.26866420394947
13253,County 13253,State,13,2020-03-05,551,0.0,21927,0.0,53.81493136315957
13253,County 13253,State,13,2020-03-06,551,0.0,21927,0.0,44.84577613596631
13253,County 13253,State,13,2020-03-07,551,0.0,21927,0.0,38.439236687971125
13253,County 13253,State,13,2020-03-08,551,0.0,21927,0.0,38.439236687971125
13253,County 13253,State,13,2020-03-09,551,0.0,21927,0.0,16.28781215591997
13253,County 13253,State,13,2020-03-10,599,48.0,21927,218.90819537556436,31.272599339366337
13253,County 13253,State,13,2020-03-11,599,0.0,21927,0.0,31.272599339366337
13253,County 13253,State,13,2020-03-12,649,50.0,21927,228.02937018287957,63.848223651206276
13253,County 13253,State,13,2020-03-13,649,0.0,21927,0.0,63.848223651206276
13253,County 13253,State,13,2020-03-14,684,35.0,21927,159.62055912801569,86.65116066949425
13253,County 13253,State,13,2020-03-15,684,0.0,21927,0.0,86.65116066949425
13253,County 13253,State,13,2020-03-16,706,22.0,21927,100.332922880467,100.9844353667038
13253,County 13253,State,13,2020-03-17,706,0.0,21927,0.0,69.71183602733747
13253,County 13253,State,13,2020-03-18,706,0.0,21927,0.0,69.71183602733745
13253,County 13253,State,13,2020-03-19,706,0.0,21927,0.0,37.13621171549752
13253,County 13253,State,13,2020-03-20,706,0.0,21927,0.0,37.13621171549752
13253,County 13253,State,13,2020-03-21,733,27.0,21927,123.13585989875496,31.924111825603138
13253,County 13253,State,13,2020-03-22,733,0.0,21927,0.0,31.924111825603138
13253,County 13253,State,13,2020-03-23,733,0.0,21927,0.0,17.590837128393567
13253,County 13253,State,13,2020-03-24,756,23.0,21927,104.89351028412459,32.57562431183994
13253,County 13253,State,13,2020-03-25,756,0.0,21927,0.0,32.57562431183994
13253,County 13253,State,13,2020-03-26,756,0.0,21927,0.0,32.57562431183994
13253,County 13253,State,13,2020-03-27,756,0.0,21927,0.0,32.57562431183994
13253,County 13253,State,13,2020-03-28,756,0.0,21927,0.0,14.98478718344637
13253,County 13253,State,13,2020-03-29,790,34.0,21927,155.0599717243581,37.13621171549753
13253,County 13253,State,13,2020-03-30,833,43.0,21927,196.10525835727643,65.15124862367988
13253,County 13253,State,13,2020-03-31,833,0.0,21927,0.0,50.1664614402335
13253,County 13253,State,13,2020-04-01,833,0.0,21927,0.0,50.1664614402335
13253,County 13253,State,13,2020-04-02,833,0.0,21927,0.0,50.1664614402335
13253,County 13253,State,13,2020-04-03,833,0.0,21927,0.0,50.1664614402335
13253,County 13253,State,13,2020-04-04,833,0.0,21927,0.0,50.1664614402335
13253,County 13253,State,13,2020-04-05,833,0.0,21927,0.0,28.015036908182346
13253,County 13253,State,13,2020-04-06,833,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-04-07,833,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-04-08,833,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-04-09,871,38.0,21927,173.30232133898846,24.75747447699835
13253,County 13253,State,13,2020-04-10,872,1.0,21927,4.560587403657591,25.40898696323515
13253,County 13253,State,13,2020-04-11,882,10.0,21927,45.60587403657591,31.924111825603138
13253,County 13253,State,13,2020-04-12,893,11.0,21927,50.1664614402335,39.09074917420792
13253,County 13253,State,13,2020-04-13,893,0.0,21927,0.0,39.09074917420792
13253,County 13253,State,13,2020-04-14,927,34.0,21927,155.0599717243581,61.242173706259074
13253,County 13253,State,13,2020-04-15,972,45.0,21927,205.22643316459158,90.56023558691503
13253,County 13253,State,13,2020-04-16,972,0.0,21927,0.0,65.80276110991667
13253,County 13253,State,13,2020-04-17,994,22.0,21927,100.332922880467,79.48452332088945
13253,County 13253,State,13,2020-04-18,994,0.0,21927,0.0,72.96939845852145
13253,County 13253,State,13,2020-04-19,994,0.0,21927,0.0,65.80276110991667
13253,County 13253,State,13,2020-04-20,994,0.0,21927,0.0,65.80276110991667
13253,County 13253,State,13,2020-04-21,1020,26.0,21927,118.57527249509737,60.590661220022284
13253,County 13253,State,13,2020-04-22,1020,0.0,21927,0.0,31.272599339366337
13253,County 13253,State,13,2020-04-23,1020,0.0,21927,0.0,31.272599339366337
13253,County 13253,State,13,2020-04-24,1020,0.0,21927,0.0,16.939324642156766
13253,County 13253,State,13,2020-04-25,1038,18.0,21927,82.09057326583664,28.666549394419146
13253,County 13253,State,13,2020-04-26,1038,0.0,21927,0.0,28.666549394419146
13253,County 13253,State,13,2020-04-27,1049,11.0,21927,50.1664614402335,35.83318674302393
13253,County 13253,State,13,2020-04-28,1049,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-04-29,1049,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-04-30,1049,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-05-01,1049,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-05-02,1097,48.0,21927,218.90819537556436,38.439236687971125
13253,County 13253,State,13,2020-05-03,1121,24.0,21927,109.45409768778218,54.07553635765429
13253,County 13253,State,13,2020-05-04,1121,0.0,21927,0.0,46.908899009049506
13253,County 13253,State,13,2020-05-05,1121,0.0,21927,0.0,46.908899009049506
13253,County 13253,State,13,2020-05-06,1121,0.0,21927,0.0,46.908899009049506
13253,County 13253,State,13,2020-05-07,1121,0.0,21927,0.0,46.908899009049506
13253,County 13253,State,13,2020-05-08,1121,0.0,21927,0.0,46.908899009049506
13253,County 13253,State,13,2020-05-09,1149,28.0,21927,127.69644730241255,33.87864928431353
13253,County 13253,State,13,2020-05-10,1188,39.0,21927,177.86290874264606,43.651336577865514
13253,County 13253,State,13,2020-05-11,1188,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-05-12,1188,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-05-13,1188,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-05-14,1188,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-05-15,1191,3.0,21927,13.681762210972773,45.60587403657591
13253,County 13253,State,13,2020-05-16,1191,0.0,21927,0.0,27.36352442194555
13253,County 13253,State,13,2020-05-17,1191,0.0,21927,0.0,1.954537458710392
13253,County 13253,State,13,2020-05-18,1191,0.0,21927,0.0,1.954537458710392
13253,County 13253,State,13,2020-05-19,1238,47.0,21927,214.34760797190677,32.57562431183993
13253,County 13253,State,13,2020-05-20,1238,0.0,21927,0.0,32.57562431183993
13253,County 13253,State,13,2020-05-21,1238,0.0,21927,0.0,32.57562431183993
13253,County 13253,State,13,2020-05-22,1286,48.0,21927,218.90819537556436,61.89368619249587
13253,County 13253,State,13,2020-05-23,1286,0.0,21927,0.0,61.89368619249587
13253,County 13253,State,13,2020-05-24,1286,0.0,21927,0.0,61.89368619249587
13253,County 13253,State,13,2020-05-25,1286,0.0,21927,0.0,61.89368619249587
13253,County 13253,State,13,2020-05-26,1286,0.0,21927,0.0,31.272599339366334
13253,County 13253,State,13,2020-05-27,1286,0.0,21927,0.0,31.272599339366334
13253,County 13253,State,13,2020-05-28,1286,0.0,21927,0.0,31.272599339366334
13253,County 13253,State,13,2020-05-29,1333,47.0,21927,214.34760797190677,30.621086853129533
13253,County 13253,State,13,2020-05-30,1333,0.0,21927,0.0,30.621086853129533
13253,County 13253,State,13,2020-05-31,1348,15.0,21927,68.40881105486386,40.39377414668151
13253,County 13253,State,13,2020-06-01,1348,0.0,21927,0.0,40.39377414668151
13253,County 13253,State,13,2020-06-02,1367,19.0,21927,86.65116066949423,52.77251138518069
13253,County 13253,State,13,2020-06-03,1367,0.0,21927,0.0,52.77251138518069
13253,County 13253,State,13,2020-06-04,1367,0.0,21927,0.0,52.77251138518069
13253,County 13253,State,13,2020-06-05,1381,14.0,21927,63.848223651206276,31.272599339366334
13253,County 13253,State,13,2020-06-06,1381,0.0,21927,0.0,31.272599339366334
13253,County 13253,State,13,2020-06-07,1381,0.0,21927,0.0,21.49991204581435
13253,County 13253,State,13,2020-06-08,1428,47.0,21927,214.34760797190677,52.12099889894389
13253,County 13253,State,13,2020-06-09,1428,0.0,21927,0.0,39.74226166044472
13253,County 13253,State,13,2020-06-10,1428,0.0,21927,0.0,39.74226166044472
13253,County 13253,State,13,2020-06-11,1428,0.0,21927,0.0,39.74226166044472
13253,County 13253,State,13,2020-06-12,1428,0.0,21927,0.0,30.621086853129533
13253,County 13253,State,13,2020-06-13,1460,32.0,21927,145.9387969170429,51.46948641270709
13253,County 13253,State,13,2020-06-14,1460,0.0,21927,0.0,51.46948641270709
13253,County 13253,State,13,2020-06-15,1460,0.0,21927,0.0,20.848399559577555
13253,County 13253,State,13,2020-06-16,1460,0.0,21927,0.0,20.848399559577555
13253,County 13253,State,13,2020-06-17,1460,0.0,21927,0.0,20.848399559577555
13253,County 13253,State,13,2020-06-18,1460,0.0,21927,0.0,20.848399559577555
13253,County 13253,State,13,2020-06-19,1460,0.0,21927,0.0,20.848399559577555
13253,County 13253,State,13,2020-06-20,1460,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-06-21,1460,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-06-22,1460,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-06-23,1460,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-06-24,1460,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-06-25,1469,9.0,21927,41.04528663291832,5.863612376131185
13253,County 13253,State,13,2020-06-26,1469,0.0,21927,0.0,5.863612376131185
13253,County 13253,State,13,2020-06-27,1469,0.0,21927,0.0,5.863612376131185
13253,County 13253,State,13,2020-06-28,1471,2.0,21927,9.121174807315182,7.166637348604782
13253,County 13253,State,13,2020-06-29,1471,0.0,21927,0.0,7.166637348604782
13253,County 13253,State,13,2020-06-30,1471,0.0,21927,0.0,7.166637348604782
13253,County 13253,State,13,2020-07-01,1471,0.0,21927,0.0,7.166637348604782
13253,County 13253,State,13,2020-07-02,1483,12.0,21927,54.72704884389109,9.121174807315176
13253,County 13253,State,13,2020-07-03,1519,36.0,21927,164.18114653167328,32.57562431183993
13253,County 13253,State,13,2020-07-04,1519,0.0,21927,0.0,32.57562431183993
13253,County 13253,State,13,2020-07-05,1556,37.0,21927,168.74173393533087,55.37856133012789
13253,County 13253,State,13,2020-07-06,1586,30.0,21927,136.81762210972772,74.92393591723184
13253,County 13253,State,13,2020-07-07,1586,0.0,21927,0.0,74.92393591723184
13253,County 13253,State,13,2020-07-08,1586,0.0,21927,0.0,74.92393591723184
13253,County 13253,State,13,2020-07-09,1586,0.0,21927,0.0,67.10578608239027
13253,County 13253,State,13,2020-07-10,1586,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-07-11,1586,0.0,21927,0.0,43.651336577865514
13253,County 13253,State,13,2020-07-12,1616,30.0,21927,136.81762210972772,39.09074917420792
13253,County 13253,State,13,2020-07-13,1637,21.0,21927,95.7723354768094,33.22713679807673
13253,County 13253,State,13,2020-07-14,1644,7.0,21927,31.924111825603138,37.78772420173432
13253,County 13253,State,13,2020-07-15,1644,0.0,21927,0.0,37.78772420173432
13253,County 13253,State,13,2020-07-16,1644,0.0,21927,0.0,37.78772420173432
13253,County 13253,State,13,2020-07-17,1658,14.0,21927,63.848223651206276,46.9088990090495
13253,County 13253,State,13,2020-07-18,1658,0.0,21927,0.0,46.9088990090495
13253,County 13253,State,13,2020-07-19,1683,25.0,21927,114.01468509143979,43.65133657786551
13253,County 13253,State,13,2020-07-20,1683,0.0,21927,0.0,29.969574366892736
13253,County 13253,State,13,2020-07-21,1710,27.0,21927,123.13585989875496,42.99982409162872
13253,County 13253,State,13,2020-07-22,1710,0.0,21927,0.0,42.99982409162872
13253,County 13253,State,13,2020-07-23,1710,0.0,21927,0.0,42.99982409162872
13253,County 13253,State,13,2020-07-24,1710,0.0,21927,0.0,33.87864928431353
13253,County 13253,State,13,2020-07-25,1710,0.0,21927,0.0,33.87864928431353
13253,County 13253,State,13,2020-07-26,1710,0.0,21927,0.0,17.590837128393563
13253,County 13253,State,13,2020-07-27,1710,0.0,21927,0.0,17.590837128393563
13253,County 13253,State,13,2020-07-28,1716,6.0,21927,27.363524421945545,3.909074917420788
13253,County 13253,State,13,2020-07-29,1716,0.0,21927,0.0,3.909074917420788
13253,County 13253,State,13,2020-07-30,1716,0.0,21927,0.0,3.909074917420788
13253,County 13253,State,13,2020-07-31,1746,30.0,21927,136.81762210972772,23.45444950452475
13253,County 13253,State,13,2020-08-01,1746,0.0,21927,0.0,23.45444950452475
13253,County 13253,State,13,2020-08-02,1746,0.0,21927,0.0,23.45444950452475
13253,County 13253,State,13,2020-08-03,1758,12.0,21927,54.72704884389109,31.272599339366334
13253,County 13253,State,13,2020-08-04,1758,0.0,21927,0.0,27.363524421945538
13253,County 13253,State,13,2020-08-05,1758,0.0,21927,0.0,27.363524421945538
13253,County 13253,State,13,2020-08-06,1800,42.0,21927,191.5446709536188,54.727048843891076
13253,County 13253,State,13,2020-08-07,1800,0.0,21927,0.0,35.181674256787126
13253,County 13253,State,13,2020-08-08,1834,34.0,21927,155.0599717243581,57.33309878883828
13253,County 13253,State,13,2020-08-09,1857,23.0,21927,104.89351028412459,72.31788597228464
13253,County 13253,State,13,2020-08-10,1857,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-08-11,1857,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-08-12,1857,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-08-13,1888,31.0,21927,141.37820951338531,57.333098788838285
13253,County 13253,State,13,2020-08-14,1888,0.0,21927,0.0,57.333098788838285
13253,County 13253,State,13,2020-08-15,1888,0.0,21927,0.0,35.181674256787126
13253,County 13253,State,13,2020-08-16,1888,0.0,21927,0.0,20.196887073340754
13253,County 13253,State,13,2020-08-17,1888,0.0,21927,0.0,20.196887073340754
13253,County 13253,State,13,2020-08-18,1901,13.0,21927,59.28763624754868,28.66654939441914
13253,County 13253,State,13,2020-08-19,1924,23.0,21927,104.89351028412459,43.65133657786551
13253,County 13253,State,13,2020-08-20,1924,0.0,21927,0.0,23.454449504524753
13253,County 13253,State,13,2020-08-21,1949,25.0,21927,114.01468509143979,39.742261660444726
13253,County 13253,State,13,2020-08-22,1949,0.0,21927,0.0,39.742261660444726
13253,County 13253,State,13,2020-08-23,1949,0.0,21927,0.0,39.742261660444726
13253,County 13253,State,13,2020-08-24,1949,0.0,21927,0.0,39.742261660444726
13253,County 13253,State,13,2020-08-25,1949,0.0,21927,0.0,31.27259933936634
13253,County 13253,State,13,2020-08-26,1949,0.0,21927,0.0,16.28781215591997
13253,County 13253,State,13,2020-08-27,1987,38.0,21927,173.30232133898846,41.04528663291832
13253,County 13253,State,13,2020-08-28,1994,7.0,21927,31.924111825603138,29.318061880655943
13253,County 13253,State,13,2020-08-29,2010,16.0,21927,72.96939845852145,39.742261660444726
13253,County 13253,State,13,2020-08-30,2010,0.0,21927,0.0,39.742261660444726
13253,County 13253,State,13,2020-08-31,2036,26.0,21927,118.57527249509737,56.68158630260149
13253,County 13253,State,13,2020-09-01,2036,0.0,21927,0.0,56.68158630260149
13253,County 13253,State,13,2020-09-02,2079,43.0,21927,196.10525835727643,84.69662321078384
13253,County 13253,State,13,2020-09-03,2079,0.0,21927,0.0,59.93914873378549
13253,County 13253,State,13,2020-09-04,2079,0.0,21927,0.0,55.37856133012789
13253,County 13253,State,13,2020-09-05,2079,0.0,21927,0.0,44.95436155033911
13253,County 13253,State,13,2020-09-06,2079,0.0,21927,0.0,44.95436155033911
13253,County 13253,State,13,2020-09-07,2079,0.0,21927,0.0,28.015036908182346
13253,County 13253,State,13,2020-09-08,2079,0.0,21927,0.0,28.015036908182346
13253,County 13253,State,13,2020-09-09,2079,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-10,2079,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-11,2079,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-12,2079,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-13,2079,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-14,2119,40.0,21927,182.42349614630365,26.06049944947195
13253,County 13253,State,13,2020-09-15,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-16,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-17,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-18,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-19,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-20,2119,0.0,21927,0.0,26.06049944947195
13253,County 13253,State,13,2020-09-21,2119,0.0,21927,0.0,0.0
13253,County 13253,State,13,2020-09-22,2169,50.0,21927,228.02937018287957,32.57562431183994
13253,County 13253,State,13,2020-09-23,2179,10.0,21927,45.60587403657591,39.09074917420793
13253,County 13253,State,13,2020-09-24,2179,0.0,21927,0.0,39.09074917420793
13253,County 13253,State,13,2020-09-25,2179,0.0,21927,0.0,39.09074917420793
13253,County 13253,State,13,2020-09-26,2179,0.0,21927,0.0,39.09074917420793
13253,County 13253,State,13,2020-09-27,2179,0.0,21927,0.0,39.09074917420793
13253,County 13253,State,13,2020-09-28,2179,0.0,21927,0.0,39.09074917420793
13253,County 13253,State,13,2020-09-29,2179,0.0,21927,0.0,6.515124862367988
13253,County 13253,State,13,2020-09-30,2187,8.0,21927,36.48469922926073,5.2120998898943895
13253,County 13253,State,13,2020-10-01,2198,11.0,21927,50.1664614402335,12.378737238499175
13253,County 13253,State,13,2020-10-02,2214,16.0,21927,72.96939845852145,22.802937018287956
13253,County 13253,State,13,2020-10-03,2214,0.0,21927,0.0,22.802937018287956
13253,County 13253,State,13,2020-10-04,2214,0.0,21927,0.0,22.802937018287956
13253,County 13253,State,13,2020-10-05,2254,40.0,21927,182.42349614630365,48.86343646775991
13253,County 13253,State,13,2020-10-06,2286,32.0,21927,145.9387969170429,69.71183602733745
13253,County 13253,State,13,2020-10-07,2333,47.0,21927,214.34760797190677,95.1208229905726
13253,County 13253,State,13,2020-10-08,2362,29.0,21927,132.25703470607016,106.84804774283499
13253,County 13253,State,13,2020-10-09,2362,0.0,21927,0.0,96.42384796304621
13253,County 13253,State,13,2020-10-10,2362,0.0,21927,0.0,96.42384796304621
13253,County 13253,State,13,2020-10-11,2362,0.0,21927,0.0,96.42384796304621
13253,County 13253,State,13,2020-10-12,2391,29.0,21927,132.25703470607016,89.25721061444142
13253,County 13253,State,13,2020-10-13,2391,0.0,21927,0.0,68.40881105486388
13253,County 13253,State,13,2020-10-14,2391,0.0,21927,0.0,37.78772420173433
13253,County 13253,State,13,2020-10-15,2391,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-10-16,2391,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-10-17,2391,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-10-18,2391,0.0,21927,0.0,18.893862100867164
13253,County 13253,State,13,2020-10-19,2425,34.0,21927,155.0599717243581,22.151424532051156
13253,County 13253,State,13,2020-10-20,2425,0.0,21927,0.0,22.151424532051156
13253,County 13253,State,13,2020-10-21,2425,0.0,21927,0.0,22.151424532051156
13253,County 13253,State,13,2020-10-22,2425,0.0,21927,0.0,22.151424532051156
13253,County 13253,State,13,2020-10-23,2425,0.0,21927,0.0,22.151424532051156
13253,County 13253,State,13,2020-10-24,2475,50.0,21927,228.02937018287957,54.7270488438911
13253,County 13253,State,13,2020-10-25,2475,0.0,21927,0.0,54.7270488438911
13253,County 13253,State,13,2020-10-26,2505,30.0,21927,136.81762210972772,52.1209988989439
13253,County 13253,State,13,2020-10-27,2505,0.0,21927,0.0,52.1209988989439
13253,County 13253,State,13,2020-10-28,2505,0.0,21927,0.0,52.1209988989439
13253,County 13253,State,13,2020-10-29,2520,15.0,21927,68.40881105486386,61.89368619249588
13253,County 13253,State,13,2020-10-30,2568,48.0,21927,218.90819537556436,93.16628553186221
13253,County 13253,State,13,2020-10-31,2568,0.0,21927,0.0,60.590661220022284
13253,County 13253,State,13,2020-11-01,2604,36.0,21927,164.18114653167328,84.04511072454703
13253,County 13253,State,13,2020-11-02,2604,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-11-03,2604,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-11-04,2604,0.0,21927,0.0,64.49973613744307
13253,County 13253,State,13,2020-11-05,2650,46.0,21927,209.78702056824918,84.69662321078383
13253,County 13253,State,13,2020-11-06,2650,0.0,21927,0.0,53.424023871417496
13253,County 13253,State,13,2020-11-07,2650,0.0,21927,0.0,53.42402387141749
13253,County 13253,State,13,2020-11-08,2650,0.0,21927,0.0,29.96957436689274
13253,County 13253,State,13,2020-11-09,2650,0.0,21927,0.0,29.96957436689274
13253,County 13253,State,13,2020-11-10,2655,5.0,21927,22.802937018287956,33.227136798076735
13253,County 13253,State,13,2020-11-11,2680,25.0,21927,114.01468509143979,49.5149489539967
13253,County 13253,State,13,2020-11-12,2680,0.0,21927,0.0,19.545374587103964
13253,County 13253,State,13,2020-11-13,2709,29.0,21927,132.25703470607016,38.439236687971125
13253,County 13253,State,13,2020-11-14,2709,0.0,21927,0.0,38.439236687971125
